id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1510,6.221889634616673e-07,6.923236242073472e-07,8.293238806800218e-07,1.0123984566234867e-06,1.3137442920196918e-06,5.264610081212595e-07,1.9203417878088658e-07,3.5697719340532785e-06,9.729893690746394e-07,7.374865163001232e-07,9.588930879544932e-06,1.2055180604875204e-06,6.146708528831368e-06,5.5144164434750564e-06,0.9995728135108948,4.1650943671811547e-07,1.0653976460162085e-05,6.231970473891124e-06,1.149664785771165e-05,2.129856511601247e-06,1.6816407878650352e-05,3.319393954370753e-06,1.502852114754205e-06,5.09438177687116e-06,1.4543564248015173e-05,6.766750288988987e-07,1.9045285171159776e-06,8.769373380346224e-06,1.8050087646770407e-06,4.535669404504006e-07,1.1916461062355665e-06,8.694282200849557e-07,8.351813676199527e-07,1.0065231208500336e-06,5.506370143848471e-06,4.876436605627532e-07,4.141282374803268e-07,2.2548165645730478e-07,1.2978115648820676e-07,5.887447969143977e-07,3.970167199440766e-07,7.355457682933775e-07,2.821135922204121e-06,1.221791421812668e-06,2.2910578536539106e-06,5.626139682135545e-06,9.965810932044405e-07,3.1314509669755353e-06,1.0651771845004987e-05,6.641643994953483e-05,1.6233951782851364e-06,1.1650017768261023e-05,5.721325578633696e-06,6.099627967159904e-07,5.197468340156775e-07,1.5547274188065785e-06,7.513253308388812e-07,4.112994531624281e-07,1.7772382534531062e-06,1.7867371582269698e-07,5.313192446010362e-07,3.3814849302871153e-06,1.128053008869756e-05,3.442430340783176e-07,1.8264250911670388e-06,4.597816882778716e-07,1.7808758911996847e-06,3.7115137274668086e-07,4.2955224444085616e-07,4.984651695849607e-07,2.628240167723561e-07,6.425703418244666e-07,1.6278740986308549e-06,2.3873255486250855e-05,1.1784400157921482e-05,3.756006663024891e-06,4.53240886599815e-07,1.8892188791141962e-06,2.552153546275804e-07,2.1753176042693667e-06,1.6754432863308466e-06,1.7102915990108158e-06,3.432346886711457e-07,1.438618255633628e-05,2.123595550074242e-06,1.6594547560089268e-05,8.933873800742731e-07,6.64597052946192e-07,5.758040515502216e-07,1.0919283340626862e-05,8.99278745691845e-07,2.1571782781393267e-05,8.666827852721326e-06,1.2693271855823696e-06,2.437587056647317e-07,2.544180824770592e-05,1.2999489626963623e-06,4.719944968201162e-07,7.238280659294105e-07
1513,0.0003496929712127894,1.24115913422429e-05,9.086492354981601e-06,4.459752290131291e-06,6.650184786849422e-06,1.4804651073063724e-05,3.129001925117336e-05,6.9603402153006755e-06,4.009913027402945e-05,7.654373803234193e-06,1.564067497383803e-05,2.1724292309954762e-05,3.847752395813586e-06,2.3669794245506637e-05,1.1078341231041122e-05,5.91389380133478e-06,0.0002430724271107465,9.789608157007024e-06,3.869618467433611e-06,8.590774996264372e-06,5.210044764680788e-05,9.66636071098037e-06,3.107717930106446e-05,3.6204542993800715e-05,4.428375177667476e-05,1.667531432758551e-05,5.5223108574864455e-06,3.1076333470991813e-06,1.6957597836153582e-05,5.345240424503572e-06,3.7345232613006374e-06,7.338428986258805e-06,1.3482539543474559e-05,1.0712749372032704e-06,2.1418336473288946e-06,1.2216709365020506e-05,5.249442438071128e-06,4.794454525836045e-06,1.0278576155542396e-05,2.4913080778787844e-05,3.0136407076497562e-05,0.0003797756799031049,3.757300873985514e-06,0.00014864288095850497,0.0003146772796753794,3.4737852274702163e-06,2.059793359876494e-06,2.101506106555462e-05,7.01041017237003e-06,7.755185833957512e-06,5.208074526308337e-06,1.1589994528549141e-06,9.655009307607543e-06,3.3976705253735418e-06,6.116460099292453e-06,7.60280090617016e-06,1.732654936859035e-06,7.89641580922762e-06,7.73888677940704e-06,2.5210763851646334e-05,1.5062074453453533e-05,6.0088409554737154e-06,2.0492147996264976e-06,1.5045737200125586e-05,1.3105366633681115e-05,6.591325018234784e-06,1.4174306670611259e-05,3.0236658403737238e-06,2.251332716696197e-06,1.8002187061938457e-05,1.226144922839012e-05,9.333009984402452e-06,3.1625704650650732e-06,9.068546205526218e-06,7.401496077363845e-06,7.586757419630885e-06,4.000564331363421e-06,5.368367055780254e-06,1.0825169738382101e-05,7.743907190160826e-06,6.44186866338714e-06,5.603687441180227e-06,8.497186172462534e-06,2.6670848455978557e-05,6.086882422096096e-06,2.9858625566703267e-05,4.382435690786224e-06,2.877401129808277e-06,4.849589458899572e-07,1.0613523954816628e-05,2.7991914976155385e-05,2.599809340608772e-05,3.820400525000878e-05,0.9946339130401611,0.0026845752727240324,0.00014604158059228212,1.0420883882034104e-05,1.3981382835481782e-05,1.4911774087522645e-05
1517,5.885870450583752e-06,3.299425225122832e-05,1.9744633391383104e-05,4.833006823901087e-05,2.2040832845959812e-05,4.047439506393857e-05,0.00011333313887007535,5.809810681967065e-05,1.6723701264709234e-05,0.00015699403593316674,2.9890799851273187e-05,6.192998262122273e-05,8.086375601124018e-06,1.3349328582989983e-05,2.1700112483813427e-05,1.604566023161169e-05,3.4250173484906554e-05,3.732283221324906e-05,1.0166003448830452e-05,0.00014746452507097274,6.342908454826102e-05,7.024549995549023e-05,1.1801793334598187e-05,1.618099668121431e-05,1.010554115055129e-05,1.943346251209732e-05,7.755206024739891e-05,2.090746238536667e-05,4.1026702092494816e-05,4.037616236018948e-05,2.6511625037528574e-05,5.01491467730375e-06,2.7065863832831383e-05,4.1970633901655674e-05,2.8367296181386337e-05,0.0002089481131406501,3.843431841232814e-05,6.691519502055598e-06,1.2053145837853663e-05,6.468640640377998e-05,5.368115671444684e-05,7.92237369751092e-06,7.412193099298747e-06,5.123598384670913e-06,2.4955699700512923e-05,0.00010123641550308093,9.029736247612163e-05,3.238047065678984e-05,7.847216693335213e-06,3.3687480026856065e-05,6.605577800655738e-05,3.938318695873022e-05,3.0890267225913703e-05,1.7782283975975588e-05,0.00012110948591725901,0.00010752383968792856,3.869038846460171e-05,1.8304861441720277e-05,1.804356543289032e-05,0.0022862365003675222,6.683397805318236e-05,1.0678230864868965e-05,1.3004003449168522e-05,0.011631878092885017,2.9684393666684628e-05,6.110448885010555e-05,1.7474518244853243e-05,1.2711346244032029e-05,6.606872375414241e-06,1.8783930499921553e-05,7.668379839742556e-05,0.0003337951493449509,8.373945092898794e-06,3.6658580938819796e-05,0.00010332324745832011,0.00011013606854248792,0.0002480513649061322,1.980405613721814e-05,0.0030038931872695684,8.477686060359702e-05,0.9311167001724243,1.300099120271625e-05,0.04769756644964218,4.614833233063109e-05,2.7280042559141293e-05,6.852435762993991e-05,3.8345973734976724e-05,2.5637104045017622e-05,2.100069195876131e-06,2.395534647803288e-05,1.4619246030633803e-05,4.9759933062887285e-06,4.703393642557785e-05,3.8121623219922185e-05,2.7399877581046894e-05,4.6339464461198077e-05,1.242399503098568e-05,8.259543392341584e-06,1.3175234016671311e-05
1522,1.2974417131772498e-06,4.1527854932610353e-07,6.156436143101018e-07,3.4466156648704782e-06,1.4479752508123056e-06,2.514650532248197e-06,1.08315816760296e-06,1.0218575425824383e-06,3.2114135137817357e-06,1.4953872096157284e-06,8.221990128731704e-07,1.0778554724311107e-06,3.6970407109038206e-06,1.1861959137604572e-05,7.452350700987154e-07,6.535005923069548e-07,1.7104523521993542e-06,8.276406333607156e-07,2.16130706576223e-06,1.70370185514912e-05,9.964960554498248e-07,7.229440370792872e-07,1.553865558889811e-06,1.7190376411235775e-06,1.695703303994378e-06,9.38961989049858e-07,1.2831236517740763e-06,2.776173914753599e-06,4.42603777628392e-07,4.775425281877688e-07,2.589702944533201e-06,1.4185226973495446e-05,4.098703357158229e-06,3.635026587289758e-06,3.956279783778882e-07,1.8874901286380918e-07,1.899052335829765e-06,4.33123204857111e-06,7.216518156383245e-07,3.5008869758712535e-07,1.030687712955114e-06,4.2662210034905e-05,1.7400394654032425e-06,1.2224027159390971e-06,4.337912741902983e-06,5.1421661737549584e-06,8.950691153586376e-06,2.0916804714943282e-06,6.628185474255588e-06,3.5681914596352726e-06,6.407709588529542e-05,1.9130743567075115e-06,6.643032065767329e-06,0.9987462759017944,0.0005250336835160851,8.650635572848842e-05,1.3623999620904215e-05,1.8340501810598653e-06,3.956926775572356e-06,3.0239011721278075e-06,5.9912886172242e-06,7.829549986126949e-07,4.178948984190356e-06,1.5638959212083137e-06,1.5131081454455853e-06,4.973669092578348e-06,1.3486758234648732e-06,5.355085249902913e-06,2.6755758426588727e-06,5.398392659117235e-06,2.3252546270668972e-06,2.4376176952500828e-06,3.888906121574109e-06,9.114725116887712e-07,1.2073051038896665e-05,4.140966666454915e-06,8.671734576637391e-06,3.0009496185812168e-06,1.8586945316201309e-06,2.129419044649694e-06,1.379768832521222e-06,3.2907510103541426e-06,3.1172310173133155e-06,7.566218300780747e-06,6.013624897605041e-06,3.1503777790931053e-06,0.0001418616739101708,1.0295873380528064e-06,1.1890426776517415e-06,2.517744803753885e-07,4.3757162870861066e-07,4.818250999960583e-06,7.046497785268002e-07,5.054235998613876e-07,2.8468646178225754e-06,1.1336287570884451e-06,1.0487183317309245e-06,2.739828346420836e-07,0.00011175691179232672
1526,5.216468252911e-06,2.178206841563224e-06,1.1246926987951156e-05,0.00012533825065474957,1.9355532003828557e-06,6.810951617808314e-06,3.8681540900142863e-05,4.742703458759934e-05,1.462058844481362e-05,1.8582648408482783e-05,1.2181849342596252e-05,1.0553918400546536e-05,5.9145488194189966e-05,2.0457491700653918e-05,4.582470410241513e-06,3.8945854612393305e-06,2.6518216600379674e-06,8.850004815030843e-05,2.8614269922400126e-06,1.6712830984033644e-05,1.3175978892832063e-05,4.062132575199939e-06,4.9328041313856374e-06,5.610765128949424e-06,9.382760254084133e-06,9.403228432347532e-06,1.0098019629367627e-05,4.183944474789314e-05,1.8057598936138675e-05,9.127455996349454e-06,1.1639309377642348e-05,7.231169092847267e-06,1.1592826922424138e-05,4.467122835194459e-06,2.952296745206695e-05,5.993809281790163e-06,4.9096928705694154e-05,1.5414441350003472e-06,5.013718327973038e-05,3.9829239540267736e-05,4.213850843370892e-06,1.8030881392405718e-06,8.808413440419827e-06,7.847645065339748e-06,8.687437912158202e-06,0.0002725257945712656,0.9971389770507812,3.6911121696903137e-06,4.670071575674228e-06,4.087637080374407e-06,0.00023799222253728658,2.7431102353148162e-05,1.1283271305728704e-05,2.722580757108517e-05,4.242672002874315e-05,1.7425032638129778e-05,8.005838026292622e-06,2.0174662495264784e-05,4.0665807318873703e-05,4.44382822024636e-05,2.310036143171601e-05,5.159816737432266e-06,1.8885079043684527e-05,2.6276660719304346e-05,3.483399632386863e-05,0.00025028103846125305,1.0416547411296051e-05,7.70151109463768e-06,6.539483729284257e-05,8.990044989332091e-06,2.9034976250841282e-05,1.172470274468651e-05,4.359757440397516e-06,1.8526343410485424e-05,2.35460938711185e-05,4.5843960833735764e-05,1.1181870831933338e-05,5.7614062825450674e-05,6.877892883494496e-05,4.8176152631640434e-05,4.186099613434635e-05,6.860035500722006e-05,6.885111361043528e-05,3.3240070479223505e-05,2.714816673687892e-06,6.355719960993156e-06,7.663355972908903e-06,0.00010133583418792114,1.905719614114787e-06,1.8268775647811708e-06,1.1680697753035929e-05,1.184002303489251e-05,4.646542220143601e-05,2.385148263783776e-06,1.4729723261552863e-05,7.086458026606124e-06,1.5958252333803102e-05,6.690895588690182e-06,1.61826847033808e-05
1528,6.254712388908956e-06,3.5968726024293574e-06,6.124336323409807e-06,5.339779818314128e-06,1.3739379937760532e-05,2.0532874259515665e-05,1.8354261555941775e-05,6.874208793306025e-06,1.1300142432446592e-05,6.466607828770066e-06,4.4811880798079073e-05,2.376466363784857e-05,3.428139734751312e-06,3.4692309327510884e-06,5.084074928163318e-06,1.593986053194385e-05,2.7317246349412017e-05,6.424630100809736e-06,1.39015201057191e-05,5.32280100742355e-05,4.2471645429031923e-05,2.070224581984803e-05,0.005313107278198004,0.000885452376678586,4.8202608013525605e-05,0.9889233112335205,5.2676887207780965e-06,1.4579162780137267e-05,3.863349775201641e-05,1.4476857359113637e-05,5.10625750393956e-06,3.729408126673661e-05,1.9337254343554378e-05,3.317555092507973e-05,5.917171074543148e-05,2.0023937395308167e-05,3.005166581715457e-05,0.0007592355832457542,3.080178066738881e-05,0.0017902817344292998,0.00029805960366502404,6.419975306926062e-06,2.290852353326045e-05,3.06605470541399e-05,6.219532224349678e-05,4.331467607698869e-06,1.2015662832709495e-05,6.724343165842583e-06,6.722329999320209e-06,3.2063148864835966e-06,2.1796224245917983e-05,3.4844386391341686e-05,1.1895568604813889e-05,8.09094217402162e-06,4.186547357676318e-06,6.180519994813949e-05,6.781117008358706e-06,4.46896483481396e-05,5.603208137472393e-06,1.4948415810067672e-05,2.2106005417299457e-05,3.027148159162607e-05,4.764405275636818e-06,1.837804666138254e-05,1.1519678992044646e-05,4.310940767027205e-06,5.077870810055174e-05,5.6666540331207216e-05,1.2325417628744617e-05,1.2155294825788587e-05,7.560426183772506e-06,1.2732700270134956e-05,4.5717006287304685e-06,2.956632488348987e-05,3.454926627455279e-05,4.5503002183977515e-06,1.2578527275763918e-05,0.00014234356058295816,1.6544068785151467e-05,3.452953387750313e-05,1.2530839740065858e-05,2.8064790967619047e-05,4.345074557932094e-06,1.5142736629059073e-05,1.9979454009444453e-05,7.813798220013268e-06,9.138410860032309e-06,3.883431418216787e-06,1.2300194612180348e-05,2.2845895273349015e-06,2.0568269974319264e-05,1.835737748479005e-05,7.25395730114542e-05,2.16365897358628e-05,6.139221659395844e-05,3.787235255003907e-05,8.82277890923433e-06,6.162773934192955e-05,4.48723267254536e-06
1533,0.00010091611329698935,9.454676182940602e-05,0.00016078836051747203,0.00013723556185141206,8.540577255189419e-05,0.0002962571452371776,0.00023404453531838953,0.00028222653781995177,0.0004058326012454927,0.0005106713506393135,0.00038525459240190685,0.00018627493409439921,0.0002477442903909832,0.002479245187714696,0.00016422111366409808,0.00031464037601836026,0.00025689959875307977,0.0002463619748596102,0.0004461394564714283,0.008741464465856552,0.00020571754430420697,0.0004708849883172661,0.00041557534132152796,0.0002025106077780947,0.0005518480320461094,0.00019324342429172248,0.00019175979832652956,0.00025264336727559566,0.0004186967562418431,0.00011399948562029749,0.00037456699647009373,0.0006349981995299459,0.0007262250292114913,0.1082119271159172,0.0004174774803686887,8.13989172456786e-05,0.00036654272116720676,0.0004194008943159133,0.00013136987399775535,0.00020318187307566404,0.000192513907677494,0.0009072996908798814,0.00014290532271843404,7.745265611447394e-05,0.0003310152096673846,0.007185447029769421,0.0006927134818397462,0.000935430231038481,0.0009177591418847442,0.0003933625412173569,0.18581928312778473,0.0023207019548863173,0.0026870532892644405,0.09866963326931,0.01725466363132,0.014121471904218197,0.0020801022183150053,0.00046720137470401824,0.0005980588030070066,0.00033985928166657686,0.0035284811165183783,0.00013666038285009563,0.0004295875260140747,0.0005533347139135003,0.00026116054505109787,0.0012135570868849754,0.00014432932948693633,0.0007465795497409999,0.0013696132227778435,0.0016531548462808132,0.0005463723209686577,0.0003178873739670962,0.0007477267063222826,0.0003028388600796461,0.007223858498036861,0.0002463039418216795,0.00022261874983087182,0.000599516904912889,0.0012770997127518058,0.001736258389428258,0.0005111012724228203,0.00042810579179786146,0.001607962534762919,0.0005637705908156931,0.0085611492395401,0.0003381132264621556,0.4940711557865143,0.0007176570943556726,0.00048088355106301606,0.00027849990874528885,0.00010469365224707872,0.00023279017477761954,0.0002213850966654718,6.180455238791183e-05,0.00024888894404284656,0.00025178733631037176,0.0002869797754101455,0.00027749856235459447,0.0010048093972727656
1534,0.0001084523246390745,0.00017981247219722718,2.1990308596286923e-05,0.0003281814861111343,5.112302915222244e-06,3.557288073352538e-05,2.4000801204238087e-05,0.9981764554977417,0.00011721405462594703,0.0001155224526883103,2.1735670088673942e-05,2.337681689823512e-05,1.070147209247807e-05,2.2841913960292004e-05,8.108644578896929e-06,4.022117536806036e-06,2.3465110643883236e-05,1.3917262549512088e-05,6.488041435659397e-06,1.4187743317961576e-06,1.9940940546803176e-05,1.116550720325904e-05,3.053021373489173e-06,1.9693046851898544e-05,1.383602102578152e-05,3.550352403181023e-06,1.0735265277617145e-05,2.9903408176323865e-06,1.014324152492918e-05,2.0688828499260126e-06,3.160915412081522e-06,2.231572807431803e-06,3.405349161766935e-06,4.360553248261567e-06,7.147092446757597e-07,0.00010313902021152899,4.861316028836882e-06,4.382126917334972e-06,2.6709014946391108e-06,4.108156190341106e-06,2.9087855182297062e-06,2.9136370358173735e-05,2.4392395516770193e-06,5.212924861552892e-06,7.084690423653228e-06,5.907265403948259e-06,1.4171373550198041e-05,3.3373125916114077e-06,2.539340130169876e-05,1.4268798622651957e-05,1.7918508774528163e-06,2.8913034384459024e-06,5.836317086505005e-06,1.897581341836485e-06,1.128775329561904e-05,7.164300768636167e-06,1.7460928347645677e-06,1.804537419047847e-06,4.381266535347095e-06,8.403150786762126e-06,1.3555086297856178e-05,3.0234355108404998e-06,1.941021764650941e-06,3.916603418474551e-06,1.3487659089150839e-05,1.5802859707036987e-05,1.2928760497743497e-06,2.7935328034800477e-05,9.210353709931951e-06,5.1414331210253295e-06,1.3520253560272977e-05,1.1245955647609662e-05,5.618563591269776e-06,2.799473350023618e-06,5.91665911997552e-06,5.517605131899472e-06,5.834976036567241e-06,3.0845509172650054e-05,5.0351559366390575e-06,2.2818496745458106e-06,2.392408532614354e-05,8.394887913709681e-07,1.6971756849670783e-05,1.1676770554913674e-05,1.3808943549520336e-05,1.2287418940104544e-06,4.69504493594286e-06,1.0519145689613651e-05,1.6016418840081315e-06,2.9347871532081626e-05,4.176915354037192e-06,6.202947588462848e-06,1.3114680768921971e-05,1.853297908382956e-05,1.5766918295412324e-06,1.0515766007301863e-05,3.1446938919543754e-06,3.781583700401825e-06,4.630554030882195e-06
1535,5.932827843935229e-05,3.883570389007218e-05,7.977556379046291e-05,0.00012967623479198664,3.1849856895860285e-05,0.00014195567928254604,8.696698205312714e-05,6.52108428766951e-05,5.7972571084974334e-05,6.165436207083985e-05,2.49918030021945e-05,0.00020241209131199867,2.491740815457888e-05,6.40617436147295e-05,2.1937590645393357e-05,0.0003029174986295402,0.0004589569289237261,4.6461991587420925e-05,0.0003351766790729016,0.00019134278409183025,0.00011138989066239446,0.00013952143490314484,0.8284595012664795,0.007842889055609703,0.008889461867511272,0.0025129513815045357,6.534593558171764e-05,0.00010897238098550588,0.00039899919647723436,0.0009937104769051075,0.00021898013073951006,0.00035580049734562635,0.00010057414328912273,0.0004168621089775115,0.00015627611719537526,9.29517627810128e-05,0.0002713332651183009,0.006996556650847197,0.09272560477256775,0.004891753662377596,0.02476394921541214,4.217485911794938e-05,5.406080526881851e-05,0.002414168557152152,0.0018495029071345925,4.0705832361709327e-05,0.0001977724168682471,0.00012811011401936412,7.540785009041429e-05,1.315695044468157e-05,0.00014204398030415177,7.229287439258769e-05,8.694442658452317e-05,4.6069173549767584e-05,4.807470031664707e-05,0.00031799054704606533,0.00013047958782408386,0.0010624135611578822,7.74082654970698e-05,4.43723656644579e-05,0.0002653488190844655,7.703775190748274e-05,0.00013659507385455072,5.648487058351748e-05,8.708815585123375e-05,4.287600313546136e-05,0.00012637689360417426,0.0033560669980943203,8.186959166778252e-05,0.00013972249871585518,6.753425986971706e-05,4.526596239884384e-05,0.00011376063775969669,6.497092545032501e-05,0.0007785299094393849,4.2485655285418034e-05,4.621628249878995e-05,0.0018134345300495625,0.00013688365288544446,0.0001264606835320592,7.261597056640312e-05,0.0001564987760502845,0.00010784938058350235,4.337959035183303e-05,0.00014500865654554218,4.56410925835371e-05,0.00013351817324291915,5.214559132582508e-05,0.0004763734759762883,0.00010042999201687053,4.343059117672965e-05,8.686917135491967e-05,9.04011758393608e-05,0.00014336065214592963,4.1146951843984425e-05,0.00024869132903404534,8.481348777422681e-05,0.00042846205178648233,0.00011129337508464232
1537,0.0021675301250070333,2.884971945604775e-05,3.8367939851013944e-05,1.1926744264201261e-05,9.470230907027144e-06,2.478165515640285e-05,3.583027501008473e-05,6.343534187180921e-05,0.0002440560783725232,2.8517853934317827e-05,8.76644262461923e-05,0.0003405231691431254,1.1182788512087427e-05,0.00034311306080780923,6.741571269230917e-05,2.138438321708236e-05,0.011185739189386368,3.932990875910036e-05,2.4395078071393073e-05,2.2358723072102293e-05,0.0005330273415893316,4.927490226691589e-05,6.368757749442011e-05,0.0001328538201050833,0.00013950873108115047,2.7784250050899573e-05,1.394329774484504e-05,7.085303877829574e-06,5.5882814194774255e-05,4.781064126291312e-05,2.0151359422015958e-05,2.689584653126076e-05,2.830318408086896e-05,8.966689165390562e-06,9.51002675719792e-06,2.9098126105964184e-05,1.5374269423773512e-05,1.9339473510626704e-05,2.666359614522662e-05,0.00015879365673754364,0.00015924361650831997,0.0005988303455524147,1.324633376498241e-05,0.00048319416237063706,0.00032881731749512255,1.2194194823678117e-05,5.269459961709799e-06,6.927218055352569e-05,2.4352886612177826e-05,4.30455656896811e-05,1.2269131730135996e-05,4.312986220611492e-06,3.686537456815131e-05,8.172581146936864e-06,1.2625958333956078e-05,2.0293511624913663e-05,3.813863713730825e-06,1.5624706065864302e-05,4.085313412360847e-05,3.7972578866174445e-05,7.696876855334267e-05,4.223199357511476e-05,1.6840976968524046e-05,2.1467609258252196e-05,0.00011906191502930596,3.2610027119517326e-05,3.585095328162424e-05,2.1713392925448716e-05,8.305082701554056e-06,3.809844929492101e-05,3.5284669138491154e-05,1.2900202818855178e-05,1.9632059775176458e-05,2.6456626073922962e-05,2.5199098672601394e-05,1.6916519598453306e-05,1.2625403542187996e-05,2.499701440683566e-05,2.7852136554429308e-05,2.7222075004829094e-05,1.9112158042844385e-05,1.9770683138631284e-05,2.2280073608271778e-05,8.627559873275459e-05,3.392180587979965e-05,4.122269820072688e-05,9.804181900108233e-06,1.1745644769689534e-05,2.6148757115151966e-06,0.00018789591558743268,0.00013080010830890387,4.580791210173629e-05,7.679367990931496e-05,0.9780373573303223,0.0014167737681418657,0.000840781896840781,2.7823942218674347e-05,0.00017478285008110106,3.211811417713761e-05
1540,0.9963239431381226,1.0702136023610365e-05,9.092344043892808e-06,4.679418452724349e-06,3.775022605623235e-06,1.3463986761053093e-05,4.606260517903138e-06,8.402386447414756e-05,4.828261080547236e-05,4.615388661477482e-06,9.574989235261455e-06,4.890778291155584e-05,3.3667802199488506e-06,0.00010875114821828902,1.6476798919029534e-05,1.5275914847734384e-05,0.0005665154312737286,6.426565505535109e-06,1.6831541870487854e-05,1.7500557305538678e-06,5.243187115411274e-05,5.814446012664121e-06,5.943647011008579e-06,3.695226041600108e-05,3.518911398714408e-05,5.495690857060254e-06,1.3582431165559683e-05,4.018636445835e-06,8.373959644814022e-06,3.1481961286772275e-06,2.271523499075556e-06,1.616814552107826e-05,1.027475627779495e-05,5.627262453344883e-06,1.532508008494915e-06,1.8906766854343005e-05,2.706184659473365e-06,1.1460766472737305e-05,6.618879069719696e-06,8.52248467708705e-06,6.726381798216607e-06,0.0002684671781025827,6.261586804612307e-06,3.7859848816879094e-05,2.356472577957902e-05,1.4593690593756037e-06,4.333978722570464e-06,6.311443485174095e-06,1.0844752978300676e-05,9.306419087806717e-06,3.1244414913089713e-06,1.4680150570711703e-06,6.5126218942168634e-06,7.381210252788151e-06,1.0394860510132276e-05,1.694264756224584e-05,1.0583995617707842e-06,7.309737611649325e-06,2.1780264432891272e-05,1.6644748029648326e-05,6.0871243476867676e-05,7.626176738995127e-06,1.0904613191087265e-05,8.068773240665905e-06,9.798006431083195e-06,3.632670268416405e-05,8.705605978320818e-06,5.229634189163335e-05,9.53188555286033e-06,6.0917529481230304e-05,8.842973329592496e-05,5.810859420307679e-06,9.84825601335615e-06,5.30832949152682e-06,4.152893325226614e-06,6.984105766605353e-06,2.328111804672517e-06,1.2548045560833998e-05,2.249626959383022e-06,2.783429181363317e-06,1.5926750620565144e-06,5.841724942001747e-06,4.800082479050616e-06,1.1174137398484163e-05,9.156406122201588e-06,2.7539986149349716e-06,2.270674485771451e-06,6.472733730333857e-06,6.950186161702732e-06,4.769179940922186e-05,5.42186462553218e-05,1.473790871386882e-05,3.330259278300218e-05,0.0009464231552556157,3.8601192500209436e-05,0.0003288726438768208,4.20728338212939e-06,1.5826162780285813e-05,3.576395465643145e-05
